LSOA_code,all,G1,G2,G3,G4
E01002756,1044,565,184,186,109
E01002757,1044,506,214,192,132
E01002758,1216,414,218,365,219
E01002759,1159,638,208,200,113
E01002760,1211,465,218,323,205
E01002762,1532,880,278,279,95
E01002763,969,396,215,244,114
E01002764,1318,520,255,321,222
E01002765,1812,737,329,446,300
E01002766,1576,584,300,464,228
E01002767,1609,702,313,383,211
E01002768,1321,656,282,228,155
E01002769,1264,712,243,180,129
E01002770,1469,839,248,210,172
E01002771,1172,570,245,244,113
E01002772,1511,790,267,286,168
E01002773,1125,381,206,362,176
E01002774,1722,860,360,342,160
E01002775,1156,736,177,151,92
E01002776,1436,787,223,263,163
E01002777,1374,764,253,219,138
E01002778,1326,473,246,352,255
E01002779,1266,747,232,189,98
E01002780,1397,699,262,307,129
E01002781,1382,662,228,288,204
E01002782,1003,321,206,272,204
E01002783,1248,479,235,315,219
E01002784,1304,532,240,345,187
E01002785,1434,858,262,213,101
E01002786,1447,645,228,363,211
E01002787,1088,487,195,290,116
E01002788,1455,903,266,193,93
E01002789,1451,951,256,166,78
E01002790,1069,400,225,259,185
E01002791,1452,950,230,167,105
E01002792,1464,984,247,165,68
E01002793,1458,734,243,308,173
E01002794,1704,1127,245,211,121
E01002795,1494,828,245,243,178
E01002796,873,439,140,176,118
E01002797,1404,669,246,317,172
E01002798,1554,1039,244,168,103
E01002799,1370,590,259,342,179
E01002800,1345,619,199,348,179
E01002801,1230,837,174,126,93
E01002802,1430,848,221,215,146
E01002804,1145,509,220,248,168
E01002805,1225,715,200,212,98
E01002806,1280,753,210,192,125
E01002807,1282,509,271,322,180
E01002808,1489,761,261,297,170
E01002809,1334,614,241,303,176
E01002810,1383,645,240,304,194
E01002811,1288,503,257,357,171
E01002812,1024,679,186,89,70
E01002813,1135,765,230,70,70
E01002814,1585,679,315,284,307
E01002815,915,521,185,81,128
E01002816,806,501,162,66,77
E01002817,1041,655,208,76,102
E01002818,976,561,186,129,100
E01002819,849,534,177,52,86
E01002821,830,530,168,61,71
E01002823,952,397,205,230,120
E01002824,948,638,164,91,55
E01002825,1266,765,257,108,136
E01002826,980,619,192,88,81
E01002827,1275,847,252,115,61
E01002828,927,574,203,81,69
E01002829,1175,525,249,265,136
E01002830,1446,588,249,371,238
E01002831,1373,583,315,300,175
E01002832,1306,589,281,280,156
E01002833,965,610,198,108,49
E01002834,911,550,203,72,86
E01002835,1004,689,169,79,67
E01002836,1001,688,188,74,51
E01002837,794,517,139,75,63
E01002839,1240,667,270,145,158
E01002840,799,270,197,210,122
E01002841,977,496,209,163,109
E01002842,739,190,123,241,185
E01002843,996,310,205,300,181
E01002844,944,539,191,134,80
E01002845,903,484,191,120,108
E01002846,911,483,189,151,88
E01002847,1081,676,173,116,116
E01002848,998,589,169,144,96
E01002849,1116,687,205,119,105
E01002850,1007,536,199,138,134
E01002851,1038,445,185,239,169
E01002852,1411,472,263,450,226
E01002853,1134,402,208,299,225
E01002854,807,221,198,258,130
E01002855,1258,366,280,344,268
E01002856,1168,504,248,249,167
E01002857,1058,237,248,388,185
E01002858,1038,424,197,243,174
E01002859,1003,597,215,112,79
E01002860,881,580,180,67,54
E01002861,946,523,187,134,102
E01002862,876,410,181,163,122
E01002863,871,502,182,92,95
E01002864,1076,611,180,157,128
E01002865,1064,683,171,112,98
E01002866,1423,664,255,250,254
E01002867,1363,737,245,194,187
E01002868,990,602,217,95,76
E01002869,1217,627,241,214,135
E01002870,1270,378,281,349,262
E01002871,1081,733,212,90,46
E01002872,1061,412,234,258,157
E01002873,1117,576,252,176,113
E01002874,884,483,179,129,93
E01002875,1009,594,230,122,63
E01002876,1369,605,320,282,162
E01002877,1524,503,335,405,281
E01002878,1191,560,264,217,150
E01002879,1448,419,227,439,363
E01002880,754,179,166,269,140
E01002881,1006,272,235,293,206
E01002882,790,459,171,96,64
E01002883,1143,714,233,123,73
E01002884,1102,620,195,162,125
E01002885,1070,716,184,121,49
E01002886,1044,655,196,121,72
E01002887,776,524,151,42,59
E01002888,979,622,188,100,69
E01002889,1244,601,234,135,274
E01002890,994,640,197,81,76
E01002891,910,556,157,99,98
E01002892,893,589,158,71,75
E01002893,1288,713,248,197,130
E01002894,930,607,160,82,81
E01002896,1211,795,239,88,89
E01002897,1139,692,201,155,91
E01002898,1179,683,222,131,143
E01002899,968,481,206,172,109
E01002900,1480,847,257,295,81
E01002901,910,478,188,147,97
E01002902,1006,587,217,111,91
E01002903,993,641,188,88,76
E01002904,923,204,206,290,223
E01002905,1239,400,232,357,250
E01002906,1359,461,306,370,222
E01002907,839,170,171,302,196
E01002908,1059,472,232,234,121
E01002909,1722,826,352,388,156
E01002910,1051,549,209,188,105
E01002911,1007,606,224,86,91
E01002912,1191,719,220,172,80
E01002913,1357,782,259,168,148
E01002914,907,525,208,64,110
E01002915,1040,416,299,233,92
E01002916,1060,533,273,176,78
E01002917,1057,524,279,202,52
E01002918,1282,436,356,409,81
E01002919,1408,449,385,407,167
E01002920,1182,647,296,181,58
E01002921,1409,720,299,286,104
E01002922,1257,764,276,163,54
E01002923,1237,421,269,359,188
E01002924,1136,718,251,117,50
E01002925,1280,741,260,209,70
E01002926,1123,645,276,154,48
E01002927,1273,567,299,283,124
E01002928,1459,621,332,333,173
E01002929,1250,748,301,118,83
E01002930,1473,682,360,300,131
E01002931,1423,810,313,197,103
E01002932,1260,377,288,387,208
E01002933,1418,732,279,291,116
E01002934,1279,840,255,141,43
E01002935,1381,791,275,230,85
E01002937,1258,814,236,147,61
E01002938,1396,851,295,187,63
E01002939,1204,408,324,378,94
E01002940,1269,405,354,373,137
E01002941,1267,519,362,295,91
E01002942,1050,424,299,268,59
E01002943,1091,399,285,338,69
E01002944,995,380,261,292,62
E01002945,1195,483,360,306,46
E01002946,1179,447,389,291,52
E01002947,1232,475,378,317,62
E01002948,1660,622,461,442,135
E01002949,1381,563,351,365,102
E01002950,1253,460,322,385,86
E01002951,1065,666,226,98,75
E01002952,1032,604,236,65,127
E01002953,1031,565,272,99,95
E01002954,1036,538,212,211,75
E01002955,1097,497,300,184,116
E01002956,964,443,254,148,119
E01002957,1049,405,239,277,128
E01002958,1266,707,309,183,67
E01002959,1017,644,241,74,58
E01002960,1181,675,245,170,91
E01002961,1261,742,281,160,78
E01002962,1143,426,275,320,122
E01002963,1354,637,350,253,114
E01002964,1531,688,331,365,147
E01002965,1629,870,346,261,152
E01002966,1395,813,282,221,79
E01002967,1469,957,272,174,66
E01002968,1889,1053,404,316,116
E01002969,1083,220,228,414,221
E01002970,1282,481,272,389,140
E01002971,1251,693,257,211,90
E01002972,1413,697,297,295,124
E01002973,1062,290,276,342,154
E01002974,1364,685,298,251,130
E01002975,1078,452,309,206,111
E01002976,1284,618,325,259,82
E01002977,1233,426,326,332,149
E01002978,1432,719,390,210,113
E01002979,1186,573,293,211,109
E01002980,1084,455,330,184,115
E01002981,1214,551,325,239,99
E01002982,1164,478,333,247,106
E01002983,1277,629,358,189,101
E01002984,1079,492,232,204,151
E01002985,1236,460,305,322,149
E01002986,1027,453,241,201,132
E01002987,1586,851,329,294,112
E01002988,1008,611,201,124,72
E01002989,1523,1048,271,145,59
E01002990,1397,873,254,204,66
E01002991,1179,734,249,142,54
E01002992,792,445,162,136,49
E01002993,1266,734,267,195,70
E01002994,1160,680,239,175,66
E01002995,1276,825,236,136,79
E01002996,1118,620,234,216,48
E01002997,1159,696,255,128,80
E01002998,1100,486,269,259,86
E01002999,1149,651,221,222,55
E01003000,1356,545,334,354,123
E01003001,1419,558,395,356,110
E01003002,1406,632,342,333,99
E01003003,1263,499,325,318,121
E01003004,1211,499,345,279,88
E01003005,1154,447,351,290,66
E01003006,1118,605,298,126,89
E01003007,1137,619,289,157,72
E01003008,1003,608,235,110,50
E01003009,1404,749,368,215,72
E01003010,1044,637,257,104,46
E01003011,1242,783,262,120,77
E01003013,1025,720,138,125,42
E01003014,1151,492,203,316,140
E01003015,1308,557,222,359,170
E01003016,712,355,135,135,87
E01003017,1247,583,247,303,114
E01003018,1725,1109,253,290,73
E01003019,1760,1176,247,245,92
E01003020,1440,857,227,239,117
E01003021,1805,534,347,640,284
E01003022,1328,756,239,227,106
E01003023,2031,1044,387,438,162
E01003024,1363,458,299,464,142
E01003025,1552,704,294,421,133
E01003026,1251,850,213,122,66
E01003027,1086,812,174,67,33
E01003028,1148,747,179,152,70
E01003029,1542,999,249,212,82
E01003030,1473,1090,221,105,57
E01003031,1224,698,211,210,105
E01003032,1387,723,263,282,119
E01003033,1236,794,235,139,68
E01003034,1276,664,238,272,102
E01003035,1441,909,205,211,116
E01003036,1496,841,251,265,139
E01003037,1151,451,227,329,144
E01003038,1462,1022,205,164,71
E01003039,1697,1237,255,138,67
E01003040,1016,693,157,111,55
E01003041,1197,503,211,313,170
E01003042,900,456,154,209,81
E01003043,1322,783,209,212,118
E01003044,1011,387,183,314,127
E01003045,1388,343,289,471,285
E01003046,1224,355,272,447,150
E01003047,1402,641,246,367,148
E01003048,1277,278,290,503,206
E01003049,1310,505,257,377,171
E01003050,1335,818,198,210,109
E01003051,1693,813,358,361,161
E01003052,1596,481,324,540,251
E01003053,1503,946,189,296,72
E01003054,1946,1416,234,205,91
E01003055,1381,769,194,267,151
E01003056,1483,875,257,258,93
E01003057,1303,605,233,314,151
E01003058,1734,1092,254,265,123
E01003059,1783,622,332,550,279
E01003060,1274,493,233,408,140
E01003061,1115,526,149,323,117
E01003062,1471,806,303,277,85
E01003063,1006,376,213,295,122
E01003064,1086,668,228,149,41
E01003065,1096,399,226,322,149
E01003066,1390,528,308,364,190
E01003067,1121,611,217,203,90
E01003068,1119,513,251,257,98
E01003069,976,398,234,240,104
E01003070,1145,387,257,351,150
E01003071,1831,1236,266,234,95
E01003072,1348,832,256,184,76
E01003073,1182,531,220,282,149
E01003074,1941,1156,381,280,124
E01003075,1212,363,236,438,175
E01003076,1957,962,347,477,171
E01003077,1503,826,213,364,100
E01003078,1225,786,216,165,58
E01003079,1216,541,258,316,101
E01003080,1203,627,260,237,79
E01003081,1401,620,298,334,149
E01003082,1043,451,226,237,129
E01003083,1155,550,239,246,120
E01003084,1145,647,244,190,64
E01003085,1318,644,315,241,118
E01003086,1148,392,246,350,160
E01003087,1130,305,256,353,216
E01003088,1235,611,226,293,105
E01003089,1415,521,244,484,166
E01003090,2030,1307,301,302,120
E01003091,1302,626,235,336,105
E01003092,1748,723,289,511,225
E01003093,1648,523,312,555,258
E01003094,1247,696,192,234,125
E01003095,1338,887,199,177,75
E01003096,1683,1091,237,253,102
E01003097,1218,444,256,361,157
E01003098,1177,600,217,251,109
E01003099,1329,652,232,325,120
E01003100,1752,1171,252,238,91
E01003101,1136,515,188,315,118
E01003102,1429,768,266,255,140
E01003104,1403,752,235,310,106
E01003105,1294,524,254,375,141
E01003106,1619,851,278,355,135
E01003107,1558,971,274,226,87
E01003108,1168,463,226,338,141
E01003110,1669,1023,288,245,113
E01003111,1364,347,287,509,221
E01003112,1338,518,263,375,182
E01003113,1376,641,326,301,108
E01003114,1922,1046,397,340,139
E01003115,1236,572,267,293,104
E01003116,1355,674,335,220,126
E01003117,1485,767,277,326,115
E01003118,1353,708,256,249,140
E01003119,1609,778,331,334,166
E01003120,1966,772,499,502,193
E01003121,1132,311,241,422,158
E01003122,1547,848,285,283,131
E01003123,1355,758,248,270,79
E01003124,1058,399,215,335,109
E01003125,1259,311,237,541,170
E01003126,1280,496,213,427,144
E01003127,1618,798,310,400,110
E01003128,1232,428,223,423,158
E01003129,1451,739,244,369,99
E01003130,1417,681,317,297,122
E01003131,1729,1062,353,224,90
E01003132,1105,360,216,328,201
E01003133,1281,637,284,265,95
E01003134,1198,623,272,210,93
E01003135,1482,690,300,344,148
E01003136,1312,587,271,337,117
E01003137,1186,457,242,359,128
E01003138,1170,846,180,101,43
E01003139,1139,408,356,271,104
E01003140,1091,388,323,266,114
E01003141,1377,548,357,332,140
E01003142,1018,363,298,258,99
E01003143,1126,345,261,352,168
E01003144,1243,656,289,192,106
E01003145,1312,574,282,327,129
E01003146,1255,489,330,329,107
E01003147,1594,633,370,462,129
E01003148,1415,735,311,250,119
E01003149,1408,723,312,221,152
E01003150,1487,593,343,396,155
E01003151,1433,554,287,403,189
E01003152,1497,857,316,222,102
E01003153,1852,1001,347,413,91
E01003154,1412,604,319,347,142
E01003155,1454,700,323,288,143
E01003156,1270,773,214,209,74
E01003157,1140,813,151,123,53
E01003158,1333,976,196,111,50
E01003159,1473,654,286,372,161
E01003160,1133,374,236,397,126
E01003161,1027,660,157,139,71
E01003162,1379,363,269,574,173
E01003163,1215,661,266,209,79
E01003164,1695,811,301,452,131
E01003165,1242,659,255,204,124
E01003166,2023,959,411,431,222
E01003167,1305,879,225,135,66
E01003168,1238,392,297,383,166
E01003169,1795,1049,300,329,117
E01003170,1405,935,245,157,68
E01003171,1341,774,243,249,75
E01003172,1354,621,250,337,146
E01003173,1292,764,206,225,97
E01003174,1389,412,307,503,167
E01003175,1131,385,246,364,136
E01003176,1381,508,227,457,189
E01003177,1299,751,200,248,100
E01003178,1264,834,187,167,76
E01003179,1094,299,203,454,138
E01003180,1189,588,195,289,117
E01003181,1222,507,251,314,150
E01003182,1344,618,282,307,137
E01003183,1247,447,221,414,165
E01003184,1026,345,198,346,137
E01003185,1568,775,234,355,204
E01003186,2004,1205,363,297,139
E01003187,1764,934,304,346,180
E01003188,991,338,189,312,152
E01003189,1189,339,254,402,194
E01003190,1559,459,346,540,214
E01003191,1204,392,256,415,141
E01003192,1247,327,250,441,229
E01003193,1271,506,299,317,149
E01003194,1299,415,312,401,171
E01003195,1091,486,271,239,95
E01003196,1232,339,313,397,183
E01003197,1182,332,276,364,210
E01003198,1136,684,217,164,71
E01003199,1516,945,257,220,94
E01003200,1174,733,222,150,69
E01003201,1289,622,217,301,149
E01003202,1281,825,272,133,51
E01003203,1465,586,312,371,196
E01003204,1189,672,212,198,107
E01003205,983,457,156,247,123
E01003206,1120,705,213,137,65
E01003207,1661,658,314,467,222
E01003209,1222,528,267,315,112
E01003210,1372,745,235,265,127
E01003211,1223,703,232,211,77
E01003212,1516,762,316,316,122
E01003213,1408,818,266,221,103
E01003214,1347,657,281,293,116
E01003215,1101,442,218,336,105
E01003216,1274,578,304,262,130
E01003217,1330,540,352,318,120
E01003218,1111,497,277,229,108
E01003219,1276,514,285,310,167
E01003220,1296,527,270,318,181
E01003221,1593,610,361,397,225
E01003222,1209,525,276,287,121
E01003223,1316,530,332,301,153
E01003224,1277,533,240,357,147
E01003225,1149,683,241,167,58
E01003226,1368,751,289,227,101
E01003227,1255,748,258,179,70
E01003228,1194,781,217,146,50
E01003229,1259,506,280,341,132
E01003230,1484,661,350,328,145
E01003231,1178,616,224,249,89
E01003232,1240,687,253,216,84
E01003233,1314,684,269,242,119
E01003235,1033,374,268,265,126
E01003236,1210,336,305,415,154
E01003237,1154,343,270,382,159
E01003238,997,259,254,332,152
E01003239,1074,265,264,384,161
E01003240,1375,326,343,465,241
E01003241,1247,397,308,376,166
E01003243,1092,285,285,376,146
E01003244,1283,403,259,452,169
E01003245,1287,388,237,404,258
E01003246,1805,886,306,444,169
E01003247,1688,787,310,432,159
E01003248,1175,359,248,413,155
E01003249,1567,643,323,402,199
E01003251,1119,320,200,447,152
E01003252,1030,211,202,430,187
E01003253,1056,418,193,310,135
E01003254,1070,656,217,135,62
E01003255,1582,952,302,253,75
E01003256,1571,739,348,329,155
E01003257,1180,622,229,240,89
E01003258,1049,342,227,328,152
E01003259,1288,686,271,238,93
E01003260,1224,652,269,222,81
E01003261,1160,630,276,183,71
E01003262,1168,663,214,211,80
E01003263,1304,456,318,381,149
E01003264,1291,485,293,360,153
E01003265,1181,398,282,360,141
E01003266,1271,326,282,460,203
E01003267,1257,344,327,390,196
E01003268,1356,613,315,301,127
E01003269,1197,463,306,319,109
E01003270,1267,584,336,259,88
E01003271,1240,588,314,264,74
E01003272,1501,854,282,257,108
E01003273,1128,604,217,208,99
E01003274,1181,647,217,232,85
E01003275,1279,469,293,346,171
E01003276,1334,711,268,238,117
E01003277,1336,754,266,236,80
E01003278,1553,720,280,380,173
E01003279,1145,645,216,217,67
E01003280,1097,428,255,273,141
E01003281,1083,600,213,198,72
E01003282,1916,908,379,455,174
E01003283,1560,972,284,219,85
E01003284,1393,762,246,263,122
E01003285,1285,640,293,257,95
E01003286,1241,440,303,347,151
E01003287,1417,893,264,178,82
E01003288,1644,615,346,495,188
E01003290,1473,594,274,448,157
E01003291,1104,370,221,329,184
E01003292,1357,652,255,324,126
E01003293,1167,517,249,288,113
E01003295,1348,601,271,291,185
E01003297,1271,437,209,454,171
E01003298,894,288,196,283,127
E01003299,1306,513,265,380,148
E01003300,1051,318,223,338,172
E01003301,1836,829,320,487,200
E01003302,1325,427,249,463,186
E01003303,1209,418,270,390,131
E01003304,1732,793,335,421,183
E01003305,1445,598,278,396,173
E01003307,1210,625,239,253,93
E01003308,1332,657,292,252,131
E01003309,1156,449,245,311,151
E01003310,1251,637,234,224,156
E01003311,1170,594,262,212,102
E01003312,1317,693,294,250,80
E01003313,1065,420,276,243,126
E01003314,1162,677,234,191,60
E01003315,1020,551,214,186,69
E01003316,1125,642,229,186,68
E01003318,1501,470,300,438,293
E01003319,1323,428,279,442,174
E01003320,1164,430,256,366,112
E01003321,1343,593,280,335,135
E01003322,1264,534,291,310,129
E01003323,1184,515,216,327,126
E01003324,1189,331,293,383,182
E01003325,1293,454,311,412,116
E01003326,1321,575,318,283,145
E01003327,1256,647,291,222,96
E01003328,1403,673,304,272,154
E01003329,1201,624,259,242,76
E01003330,1094,415,270,297,112
E01003331,1134,475,226,283,150
E01003332,1172,514,246,294,118
E01003333,1159,505,236,299,119
E01003334,1333,567,295,331,140
E01003335,1074,376,250,308,140
E01003336,1071,317,224,374,156
E01003337,973,261,225,325,162
E01003338,1477,465,256,535,221
E01003339,1265,530,247,362,126
E01003340,1613,834,326,349,104
E01003341,1090,615,207,194,74
E01003342,1278,727,234,235,82
E01003343,1108,566,251,204,87
E01003344,1267,647,241,265,114
E01003345,1422,724,325,249,124
E01003346,1252,359,311,402,180
E01003347,1085,220,253,381,231
E01003348,1258,385,324,385,164
E01003349,1010,279,258,352,121
E01003350,907,242,221,328,116
E01003351,1142,300,261,429,152
E01003352,1548,447,377,480,244
E01003353,1297,465,391,324,117
E01003354,1420,534,389,340,157
E01003355,1458,928,268,202,60
E01003356,1372,826,302,179,65
E01003357,1287,395,297,421,174
E01003358,1428,893,297,157,81
E01003359,1388,757,294,225,112
E01003360,1402,946,237,166,53
E01003361,1237,525,344,272,96
E01003362,1046,536,276,175,59
E01003363,1236,561,357,230,88
E01003364,1351,609,371,283,88
E01003365,1112,535,310,192,75
E01003366,1338,570,345,310,113
E01003368,1295,500,382,283,130
E01003369,1333,719,287,252,75
E01003370,1578,795,350,327,106
E01003371,1266,641,278,258,89
E01003372,1281,472,290,352,167
E01003373,1072,264,275,395,138
E01003374,1334,413,342,376,203
E01003375,1337,399,380,392,166
E01003376,1166,348,275,405,138
E01003377,1121,238,302,382,199
E01003378,1593,489,456,488,160
E01003379,1375,308,350,508,209
E01003380,1270,785,276,153,56
E01003381,1245,779,254,152,60
E01003382,1332,850,274,154,54
E01003383,1252,833,221,146,52
E01003384,1276,881,233,120,42
E01003385,1139,791,200,92,56
E01003386,1598,446,478,483,191
E01003387,1496,449,400,456,191
E01003388,1271,341,327,437,166
E01003389,1329,392,361,407,169
E01003390,1177,269,282,464,162
E01003391,855,200,187,327,141
E01003392,1075,381,288,301,105
E01003393,1256,507,328,321,100
E01003394,1570,504,468,415,183
E01003395,1237,436,384,302,115
E01003396,1134,499,289,246,100
E01003397,1188,467,310,281,130
E01003398,1435,546,371,346,172
E01003399,1121,663,269,137,52
E01003400,1154,747,231,129,47
E01003401,1104,734,205,111,54
E01003402,1147,754,196,119,78
E01003403,1207,757,265,95,90
E01003404,1489,969,266,168,86
E01003405,1739,517,449,539,234
E01003406,1276,414,355,362,145
E01003407,1459,571,428,357,103
E01003408,1527,662,405,368,92
E01003409,1313,342,337,440,194
E01003410,1214,365,326,362,161
E01003411,1411,478,401,397,135
E01003412,1236,353,348,377,158
E01003413,1506,508,423,438,137
E01003414,1319,437,396,339,147
E01003415,1689,576,491,437,185
E01003416,1239,400,374,344,121
E01003417,1205,465,344,312,84
E01003418,1126,389,351,324,62
E01003419,1353,479,371,389,114
E01003420,1085,403,300,290,92
E01003421,1219,485,342,297,95
E01003422,1131,454,324,252,101
E01003423,1227,736,262,161,68
E01003424,1155,724,262,129,40
E01003425,1094,610,308,127,49
E01003426,1363,697,344,215,107
E01003427,1445,543,378,357,167
E01003428,1126,686,209,153,78
E01003429,1186,382,350,346,108
E01003430,1132,280,266,444,142
E01003431,1164,271,313,433,147
E01003432,1119,273,285,401,160
E01003433,1203,330,309,417,147
E01003434,1135,342,343,327,123
E01003435,1478,519,402,421,136
E01003436,1286,366,365,405,150
E01003437,1582,518,448,441,175
E01003438,1312,364,352,441,155
E01003439,1166,348,355,342,121
E01003440,1187,381,330,329,147
E01003441,1384,435,336,409,204
E01003442,1248,850,229,108,61
E01003443,1159,780,248,80,51
E01003444,1211,771,237,144,59
E01003445,1332,729,334,172,97
E01003446,1516,867,289,281,79
E01003447,1202,464,304,322,112
E01003448,1682,632,448,438,164
E01003449,1376,436,355,407,178
E01003450,1258,337,323,442,156
E01003451,1439,482,442,403,112
E01003452,1618,427,379,608,204
E01003453,1353,418,376,362,197
E01003454,1091,686,228,134,43
E01003455,1294,722,288,228,56
E01003456,1276,826,223,153,74
E01003457,1161,818,208,94,41
E01003458,1323,884,225,162,52
E01003459,1700,862,366,351,121
E01003460,1128,708,234,125,61
E01003461,1176,852,225,64,35
E01003462,1076,662,239,104,71
E01003463,1076,662,244,108,62
E01003464,1104,658,258,103,85
E01003465,978,612,213,84,69
E01003466,1277,685,314,201,77
E01003467,1293,710,293,186,104
E01003468,1279,704,324,181,70
E01003469,1218,446,310,338,124
E01003470,1461,630,355,351,125
E01003471,1305,666,291,250,98
E01003472,936,676,161,67,32
E01003473,1103,699,226,130,48
E01003474,966,683,187,67,29
E01003476,962,523,187,185,67
E01003477,1155,724,236,139,56
E01003478,1320,843,260,157,60
E01003479,1076,250,329,351,146
E01003480,1182,303,322,388,169
E01003481,922,231,263,289,139
E01003483,1224,354,311,343,216
E01003484,1217,306,405,374,132
E01003485,1187,304,370,374,139
E01003486,907,187,200,291,229
E01003487,952,228,210,270,244
E01003488,1354,274,288,422,370
E01003489,1961,604,381,547,429
E01003490,1291,271,316,403,301
E01003491,1375,282,302,442,349
E01003492,1336,298,345,430,263
E01003494,1383,393,396,374,220
E01003495,1356,423,381,356,196
E01003496,1002,287,228,315,172
E01003497,1171,267,276,422,206
E01003498,1305,329,295,466,215
E01003499,1601,312,354,598,337
E01003500,1446,401,347,473,225
E01003501,1642,352,391,612,287
E01003502,1699,352,419,637,291
E01003503,2193,949,409,567,268
E01003506,985,208,254,352,171
E01003507,1577,361,404,531,281
E01003508,1760,603,406,540,211
E01003509,1399,293,425,471,210
E01003511,1369,419,294,429,227
E01003512,1397,331,372,465,229
E01003513,1071,310,332,312,117
E01003514,1093,243,269,378,203
E01003515,1494,340,319,507,328
E01003516,1263,262,326,448,227
E01003517,1261,278,290,438,255
E01003518,1135,327,342,331,135
E01003519,1125,230,340,420,135
E01003520,1331,250,364,424,293
E01003521,1489,353,376,456,304
E01003522,1228,251,284,404,289
E01003523,1692,314,489,510,379
E01003524,1275,228,300,454,293
E01003525,1315,281,311,414,309
E01003526,1230,297,296,353,284
E01003527,1207,368,325,331,183
E01003528,846,160,204,300,182
E01003529,1747,397,380,538,432
E01003530,1307,308,355,378,266
E01003531,1465,303,366,439,357
E01003532,1568,415,415,436,302
E01003533,1496,319,320,462,395
E01003534,1526,295,347,512,372
E01003535,1205,220,265,430,290
E01003536,1320,308,337,464,211
E01003537,1400,333,370,470,227
E01003538,1444,284,377,495,288
E01003539,1625,351,494,518,262
E01003540,1302,287,311,427,277
E01003541,1290,294,376,400,220
E01003542,1401,301,331,470,299
E01003543,1673,606,421,432,214
E01003544,1311,432,295,384,200
E01003545,1265,357,338,390,180
E01003546,1246,353,331,355,207
E01003547,1465,551,385,343,186
E01003548,1674,518,446,503,207
E01003549,1502,492,325,457,228
E01003550,1235,368,310,361,196
E01003551,1354,328,362,391,273
E01003552,1120,304,266,330,220
E01003553,1385,379,309,444,253
E01003554,1482,507,367,409,199
E01003555,1305,416,338,285,266
E01003556,1275,285,262,400,328
E01003557,1398,389,336,393,280
E01003558,1148,238,264,377,269
E01003559,1806,666,420,504,216
E01003560,1119,230,255,389,245
E01003561,1120,250,268,362,240
E01003562,1482,302,344,507,329
E01003563,1579,374,372,473,360
E01003564,1558,325,362,538,333
E01003565,1293,248,309,388,348
E01003566,1202,189,299,385,329
E01003567,1219,243,282,416,278
E01003568,1685,406,377,511,391
E01003569,1750,361,487,498,404
E01003570,1276,267,302,437,270
E01003571,1508,287,369,443,409
E01003572,1134,260,257,351,266
E01003573,1517,275,384,475,383
E01003574,1737,386,412,504,435
E01003575,1064,227,284,320,233
E01003576,1134,209,251,402,272
E01003577,1438,310,337,484,307
E01003578,1206,218,314,386,288
E01003579,1233,264,278,362,329
E01003580,1226,215,319,422,270
E01003581,1164,241,294,342,287
E01003582,984,201,232,322,229
E01003583,1246,248,344,344,310
E01003584,1386,479,309,323,275
E01003585,1092,234,245,353,260
E01003586,1209,272,281,392,264
E01003587,1612,378,348,511,375
E01003588,1047,186,269,348,244
E01003589,1235,279,296,396,264
E01003590,1101,285,241,331,244
E01003591,1442,291,325,500,326
E01003592,1311,358,305,381,267
E01003593,1091,279,276,341,195
E01003594,1274,296,356,372,250
E01003595,1292,291,318,459,224
E01003596,1136,289,330,304,213
E01003597,1504,389,321,406,388
E01003598,1260,312,268,441,239
E01003599,1045,221,235,379,210
E01003600,1157,284,264,399,210
E01003601,1511,326,359,529,297
E01003602,1417,334,389,483,211
E01003603,1256,358,300,413,185
E01003604,1513,336,413,505,259
E01003605,1417,314,340,469,294
E01003607,1296,322,341,420,213
E01003608,1419,440,430,381,168
E01003611,1266,287,267,510,202
E01003615,1223,343,303,355,222
E01003616,1379,386,372,421,200
E01003618,1661,613,413,435,200
E01003619,1701,628,354,481,238
E01003621,1078,220,295,335,228
E01003622,1121,229,270,369,253
E01003623,1138,248,271,364,255
E01003624,1114,235,285,359,235
E01003625,1111,255,292,340,224
E01003626,1160,228,333,370,229
E01003627,1056,247,233,345,231
E01003628,1121,242,308,359,212
E01003629,1295,261,357,443,234
E01003630,1385,356,300,457,272
E01003631,1358,423,324,428,183
E01003632,1808,512,481,564,251
E01003633,1280,281,275,487,237
E01003634,1249,342,265,409,233
E01003635,1410,437,400,410,163
E01003636,1518,468,333,445,272
E01003637,1438,381,431,436,190
E01003638,1391,549,386,285,171
E01003639,1574,520,457,381,216
E01003640,1345,534,387,281,143
E01003641,1504,535,427,390,152
E01003642,1284,450,353,308,173
E01003643,1617,568,456,372,221
E01003644,1158,421,335,258,144
E01003645,1899,748,456,429,266
E01003646,1381,508,385,284,204
E01003647,1394,555,357,287,195
E01003648,1142,493,352,193,104
E01003649,1206,464,347,240,155
E01003650,1253,434,370,265,184
E01003651,1128,468,331,188,141
E01003652,1148,476,316,221,135
E01003653,1448,465,471,307,205
E01003654,1233,524,324,257,128
E01003655,1243,645,326,187,85
E01003656,1173,410,330,307,126
E01003657,1660,668,506,365,121
E01003658,1268,430,337,336,165
E01003659,1272,526,385,266,95
E01003660,1328,602,406,244,76
E01003661,1508,477,382,430,219
E01003662,1452,444,393,398,217
E01003663,1369,462,361,337,209
E01003664,1245,456,328,313,148
E01003665,1178,438,351,263,126
