LSOA_code,all,G1,G2,G3,G4
E01002489,1921,154,126,1298,343
E01002490,2147,325,193,1129,500
E01002491,1723,282,257,833,351
E01002492,1704,158,105,1085,356
E01002493,1996,379,464,733,420
E01002494,1806,806,175,375,450
E01002495,1884,887,144,399,454
E01002496,1964,776,163,448,577
E01002497,2480,941,189,649,701
E01002498,1408,704,107,336,261
E01002499,2063,966,132,430,535
E01002501,1743,297,246,882,318
E01002502,2006,391,254,857,504
E01002503,1925,331,221,1005,368
E01002505,1784,375,404,648,357
E01002506,2073,178,423,1024,448
E01002507,1972,241,221,1081,429
E01002508,2191,448,362,979,402
E01002509,1493,676,41,438,338
E01002511,1629,810,132,338,349
E01002512,2064,964,99,532,469
E01002513,1437,640,66,442,289
E01002514,1967,882,133,386,566
E01002516,1459,550,44,552,313
E01002518,1320,615,107,287,311
E01002519,1978,1016,193,303,466
E01002520,2032,835,241,292,664
E01002521,2067,705,260,313,789
E01002523,1557,593,122,331,511
E01002525,1800,826,106,446,422
E01002526,2961,1022,341,946,652
E01002527,1603,820,140,279,364
E01002528,1889,765,225,523,376
E01002529,2540,739,316,792,693
E01002530,1786,793,241,404,348
E01002531,1679,789,106,409,375
E01002533,1458,987,98,133,240
E01002534,1521,995,49,185,292
E01002535,2194,948,79,531,636
E01002536,1337,720,83,219,315
E01002537,2481,1193,122,623,543
E01002538,1690,1132,80,197,281
E01002539,1714,1160,62,259,233
E01002540,1821,404,359,600,458
E01002541,2000,515,230,618,637
E01002542,2114,303,476,873,462
E01002543,1922,393,309,796,424
E01002544,1698,237,169,830,462
E01002545,1498,449,327,449,273
E01002546,1737,141,147,1075,374
E01002547,1718,125,236,919,438
E01002548,2132,1187,214,335,396
E01002549,1882,770,199,529,384
E01002550,1842,769,216,396,461
E01002551,2142,824,409,441,468
E01002552,1743,724,167,382,470
E01002553,1761,842,194,378,347
E01032577,1786,825,137,529,295
E01034601,1444,619,136,332,357
E01034602,1399,457,144,303,495
E01034603,1383,413,77,498,395
E01034604,1425,591,151,200,483
E01034605,1635,508,130,457,540
E01034606,2605,816,412,554,823
E01034607,2291,773,305,531,682
E01034608,2400,730,334,612,724
E01034609,1976,496,236,539,705
E01034610,1765,491,283,607,384
E01034611,1282,252,189,513,328
E01034612,2078,322,270,1101,385
E01034613,1002,170,159,313,360
E01034614,2006,537,262,709,498
E01034615,2169,674,305,687,503
E01034616,1494,154,192,700,448
E01034617,2329,199,296,1278,556
E01002555,2064,548,130,926,460
E01002556,1847,669,190,580,408
E01002557,2073,723,171,598,581
E01002558,2199,899,243,499,558
E01002559,2576,1006,323,615,632
E01002560,2013,801,209,592,411
E01002561,1714,720,228,523,243
E01002562,1481,569,178,183,551
E01002563,1915,739,153,262,761
E01002564,1890,758,319,208,605
E01002565,2501,963,277,325,936
E01002567,1830,1067,157,126,480
E01002569,2121,1017,112,114,878
E01002570,1623,737,100,124,662
E01002571,1286,750,33,83,420
E01002572,1547,715,233,116,483
E01002573,1551,885,77,76,513
E01002574,1730,778,246,162,544
E01002575,1616,811,71,106,628
E01002576,1683,879,206,155,443
E01002577,1669,778,75,121,695
E01002578,1550,834,104,141,471
E01002579,1725,1006,63,134,522
E01002580,1453,632,130,123,568
E01002581,1879,944,129,131,675
E01002582,1657,1011,91,81,474
E01002583,1808,117,62,1227,402
E01002584,2128,203,42,1470,413
E01002585,1832,193,116,1090,433
E01002586,1839,88,41,1301,409
E01002587,2380,236,137,1477,530
E01002588,2031,603,454,419,555
E01002589,2500,372,363,1231,534
E01002590,2664,886,217,935,626
E01002591,1904,830,158,477,439
E01002592,2158,744,207,770,437
E01002593,2264,645,108,898,613
E01002594,2305,547,128,1059,571
E01002595,2255,832,371,650,402
E01002596,2160,724,397,447,592
E01002598,1924,834,193,461,436
E01002599,1579,692,145,330,412
E01002600,1652,711,197,426,318
E01002601,1871,792,161,412,506
E01002602,1496,894,70,214,318
E01002603,1950,763,174,512,501
E01002604,1634,760,231,291,352
E01002605,2359,909,227,458,765
E01002606,1685,698,279,348,360
E01002607,2444,888,240,708,608
E01002608,1890,778,250,406,456
E01002609,1816,965,104,275,472
E01002610,1764,772,292,307,393
E01002611,2031,832,199,583,417
E01002612,2116,762,207,579,568
E01002613,1926,716,115,547,548
E01002614,2121,742,253,477,649
E01002615,1629,687,200,433,309
E01002616,1619,701,111,431,376
E01002617,1642,895,72,291,384
E01002618,2061,127,30,1396,508
E01002619,2092,173,54,1406,459
E01002620,2751,281,296,1430,744
E01002621,2008,235,151,1071,551
E01002622,1922,211,98,1147,466
E01002623,1922,212,170,1161,379
E01002624,1778,166,88,1168,356
E01002625,1715,91,89,1145,390
E01002626,1622,137,38,1025,422
E01002627,1796,233,277,856,430
E01002628,2172,162,140,1374,496
E01002629,2682,313,193,1337,839
E01002630,2064,203,105,1175,581
E01002631,1833,109,94,1117,513
E01002632,1922,196,76,1119,531
E01002633,2231,387,351,1022,471
E01002634,1764,286,396,691,391
E01002635,1998,121,154,1353,370
E01002636,2119,170,69,1403,477
E01002637,1905,123,360,1030,392
E01002638,2211,264,318,1203,426
E01002639,1784,144,40,1037,563
E01002640,2254,149,62,1371,672
E01002641,2685,286,258,1366,775
E01002643,2730,657,298,1036,739
E01002645,2259,343,187,1019,710
E01002646,2323,272,241,1175,635
E01002647,2216,372,173,1053,618
E01002649,2049,423,136,913,577
E01002650,2524,266,257,1385,616
E01002651,1912,131,121,1131,529
E01002652,1915,249,70,1161,435
E01002653,1898,283,78,959,578
E01002654,1913,569,74,680,590
E01002655,1862,495,90,711,566
E01002656,1422,724,77,250,371
E01002657,1925,660,93,629,543
E01002658,1351,673,82,206,390
E01002659,1462,407,94,487,474
E01002660,2093,185,66,1387,455
E01002661,2378,136,38,1709,495
E01002662,2503,212,94,1558,639
E01002663,2147,212,167,1186,582
E01002665,1736,254,139,973,370
E01002666,1860,181,87,1193,399
E01002667,2198,965,257,277,699
E01002668,2277,914,224,384,755
E01002669,1913,888,256,300,469
E01002670,1940,888,195,320,537
E01002671,1844,1180,124,142,398
E01002672,1592,437,348,361,446
E01002673,1659,343,521,396,399
E01002674,2090,332,106,929,723
E01002675,2576,773,230,861,712
E01002676,1648,207,52,900,489
E01002677,2069,664,200,509,696
E01002678,2053,417,136,843,657
E01002679,1856,493,89,609,665
E01002680,2082,519,131,700,732
E01002681,2439,833,324,553,729
E01002682,2339,869,206,492,772
E01002686,1770,770,246,240,514
E01002687,1672,680,88,253,651
E01002689,1556,741,149,123,543
E01002690,1376,742,72,95,467
E01002691,1632,529,81,177,845
E01002692,2099,743,149,263,944
E01002693,1782,924,66,130,662
E01032573,1804,767,92,167,778
E01033000,1761,654,384,355,368
E01033030,1853,262,122,1025,444
E01033081,1609,613,190,258,548
E01033082,1252,581,125,105,441
E01033083,2215,110,82,1479,544
E01033084,1969,252,165,1043,509
E01034032,1808,796,272,154,586
E01034033,1761,658,120,267,716
E01034034,1676,398,171,563,544
E01034035,1584,924,72,149,439
E01034036,1864,162,259,879,564
E01034037,1855,269,144,948,494
E01034038,1798,194,191,1029,384
E01034039,1734,195,193,965,381
E01034040,1656,209,91,941,415
E01034041,1479,175,80,816,408
E01034042,1258,403,225,158,472
E01034043,1445,383,281,217,564
E01034044,1240,413,100,243,484
E01034045,1789,470,228,334,757
E01034046,1954,674,503,264,513
E01002694,1668,628,360,62,618
E01002695,1478,571,149,117,641
E01002696,1748,914,129,65,640
E01002697,1965,476,378,96,1015
E01002698,2037,915,252,90,780
E01002699,1481,853,178,39,411
E01002700,1378,845,59,51,423
E01002701,1474,544,244,119,567
E01002702,2477,768,489,204,1016
E01002703,2338,758,403,168,1009
E01002704,2344,777,445,157,965
E01002706,2037,875,304,95,763
E01002707,1827,652,255,109,811
E01002708,2097,745,350,137,865
E01002709,1685,550,300,68,767
E01002710,1596,565,280,71,680
E01002711,2036,588,266,166,1016
E01002712,1374,525,211,72,566
E01002713,2810,1146,512,153,999
E01002714,1539,835,84,61,559
E01002715,1688,383,504,53,748
E01002716,2266,828,537,80,821
E01002717,1204,570,145,43,446
E01002718,1577,856,94,61,566
E01002719,1488,814,109,53,512
E01002720,2124,770,506,78,770
E01002721,1636,803,160,48,625
E01002722,1441,601,217,56,567
E01002723,1651,645,278,113,615
E01002724,1930,745,166,135,884
E01002725,1362,487,270,88,517
E01002726,1709,647,195,57,810
E01002727,1516,722,133,68,593
E01002728,1322,419,217,108,578
E01002729,1489,782,176,43,488
E01002730,1750,658,243,73,776
E01002732,1805,523,542,72,668
E01002733,1445,582,172,83,608
E01002734,2373,470,783,148,972
E01002735,2961,974,458,364,1165
E01002736,1477,353,497,52,575
E01002737,1941,485,530,69,857
E01002738,1867,884,225,80,678
E01002739,1835,952,156,70,657
E01002740,2262,1030,144,95,993
E01002741,1530,493,366,60,611
E01002742,2000,884,487,54,575
E01002743,1531,687,220,67,557
E01002744,1308,680,120,57,451
E01002745,1407,760,131,50,466
E01002747,1546,733,161,89,563
E01002748,1662,509,419,87,647
E01002749,1521,646,321,66,488
E01002751,1834,495,559,79,701
E01002752,1619,728,212,66,613
E01002753,1444,511,293,59,581
E01002754,1544,717,193,68,566
E01002755,1319,476,275,46,522
E01002756,1306,683,199,37,387
E01002757,1451,648,265,45,493
E01002758,1732,480,398,103,751
E01002759,1507,804,163,55,485
E01002760,1741,553,450,59,679
E01002762,1872,820,172,89,791
E01002763,1298,501,241,50,506
E01002764,1808,700,300,94,714
E01002765,2852,786,603,220,1243
E01002766,2184,679,528,104,873
E01002767,2149,757,404,102,886
E01002768,1607,741,228,69,569
E01002769,1860,908,314,76,562
E01002770,1840,727,188,118,807
E01002771,1548,659,283,61,545
E01002772,1886,790,257,115,724
E01002773,1651,485,550,63,553
E01002774,2131,876,300,124,831
E01002775,1408,651,135,45,577
E01002776,1858,832,266,71,689
E01002777,1671,799,260,46,566
E01002778,1949,542,693,56,658
E01002779,1755,841,197,83,634
E01002780,1701,850,224,60,567
E01002781,1741,678,318,52,693
E01002782,1424,393,451,47,533
E01002783,1702,661,373,76,592
E01002784,1763,675,357,60,671
E01002785,1861,922,169,55,715
E01002786,1940,649,428,83,780
E01002787,1473,462,258,54,699
E01002788,1819,877,156,63,723
E01002789,1848,1014,147,73,614
E01002790,1413,621,318,75,399
E01002791,1865,848,142,68,807
E01002792,1852,953,150,48,701
E01002793,1849,768,239,69,773
E01002794,2035,881,199,102,853
E01002795,1930,761,283,98,788
E01002796,1110,565,147,27,371
E01002797,1827,746,293,66,722
E01002798,1974,1065,145,69,695
E01002799,1913,710,348,76,779
E01002800,1764,549,321,59,835
E01002801,1455,765,111,46,533
E01002802,1850,848,241,72,689
E01002804,1544,552,434,78,480
E01002805,1432,619,193,53,567
E01002806,1651,838,223,30,560
E01002807,1703,545,391,88,679
E01002808,1908,819,266,79,744
E01002809,1693,595,216,56,826
E01002810,1753,600,407,60,686
E01002811,1743,608,460,53,622
E01033486,1029,337,192,46,454
E01033487,1196,361,118,160,557
E01033488,1643,467,245,166,765
E01033489,1455,434,97,133,791
E01033490,1403,477,175,136,615
E01033491,1936,776,255,81,824
E01033493,1317,616,58,59,584
E01033494,1540,802,143,59,536
E01035651,1570,540,290,85,655
E01035652,1278,473,141,81,583
E01035653,1423,566,119,127,611
E01035654,1164,461,236,62,405
E01035655,1741,746,225,75,695
E01035656,1482,514,171,144,653
E01002812,1501,337,52,156,956
E01002813,1482,573,36,102,771
E01002814,2218,413,241,304,1260
E01002815,1168,273,62,152,681
E01002816,1052,307,39,87,619
E01002817,1345,494,74,91,686
E01002818,1392,386,32,183,791
E01002819,1091,341,40,97,613
E01002821,1075,386,34,87,568
E01002823,1219,483,143,94,499
E01002824,1238,451,72,56,659
E01002825,1784,471,193,145,975
E01002826,1257,473,38,110,636
E01002827,1716,707,49,136,824
E01002828,1189,457,75,71,586
E01002829,1394,484,295,45,570
E01002830,1718,478,297,342,601
E01002831,1722,548,295,100,779
E01002832,1627,486,276,146,719
E01002833,1215,469,126,82,538
E01002834,1243,310,45,124,764
E01002835,1413,376,57,115,865
E01002836,1311,445,43,104,719
E01002837,1042,328,12,70,632
E01002839,1537,345,232,96,864
E01002840,1051,344,171,119,417
E01002841,1203,503,111,86,503
E01002842,1010,213,182,104,511
E01002843,1291,393,235,116,547
E01002844,1139,616,38,49,436
E01002845,1165,498,92,93,482
E01002846,1295,354,77,129,735
E01002847,1404,344,89,167,804
E01002848,1252,323,105,103,721
E01002849,1529,461,58,124,886
E01002850,1397,355,87,134,821
E01002851,1337,264,171,184,718
E01002852,2210,443,586,190,991
E01002853,1426,306,230,61,829
E01002854,1101,340,257,82,422
E01002855,1593,343,436,72,742
E01002856,1434,470,328,66,570
E01002857,1377,249,336,112,680
E01002858,1327,334,142,95,756
E01002859,1250,408,21,100,721
E01002860,1142,499,25,65,553
E01002861,1258,432,85,79,662
E01002862,1089,352,116,109,512
E01002863,1116,353,23,73,667
E01002864,1475,372,23,161,919
E01002865,1448,479,60,131,778
E01002866,1829,462,329,296,742
E01002867,1675,415,121,168,971
E01002868,1357,425,22,181,729
E01002869,1738,514,143,295,786
E01002870,1588,434,455,70,629
E01002871,1466,732,36,131,567
E01002872,1352,594,203,71,484
E01002873,1362,540,198,61,563
E01002874,1134,513,123,56,442
E01002875,1264,578,45,103,538
E01002876,1834,732,461,65,576
E01002877,2187,530,405,447,805
E01002878,1459,567,246,78,568
E01002879,1948,338,334,149,1127
E01002880,1143,192,390,112,449
E01002881,1361,461,234,145,521
E01002882,1047,419,97,80,451
E01002883,1472,643,62,107,660
E01002884,1389,398,120,138,733
E01002885,1316,434,62,79,741
E01002886,1321,505,54,95,667
E01002887,1047,251,34,109,653
E01002888,1555,341,62,152,1000
E01002889,1553,307,43,133,1070
E01002890,1402,539,24,122,717
E01002891,1178,372,20,145,641
E01002892,1284,365,32,131,756
E01002893,1582,514,148,119,801
E01002894,1323,353,77,149,744
E01002896,1584,540,21,69,954
E01002897,1491,503,57,63,868
E01002898,1665,421,21,70,1153
E01002899,1232,523,137,56,516
E01002900,1692,861,87,60,684
E01002901,1042,639,25,37,341
E01002902,1224,440,61,82,641
E01002903,1269,671,26,74,498
E01002904,1294,380,379,70,465
E01002905,1674,465,293,108,808
E01002906,1756,665,343,75,673
E01002907,1282,451,302,91,438
E01002908,1396,583,201,54,558
E01002909,2133,998,347,87,701
E01002910,1360,560,70,83,647
E01002911,1283,621,19,66,577
E01002912,1483,612,79,156,636
E01002913,1766,595,143,155,873
E01002914,1202,521,36,72,573
E01035713,1994,687,46,170,1091
E01035714,2058,802,56,118,1082
E01002915,1393,649,64,348,332
E01002916,1472,808,58,238,368
E01002917,1428,881,19,214,314
E01002918,1791,874,103,387,427
E01002919,1986,685,178,557,566
E01002920,1591,1069,34,191,297
E01002921,1722,855,86,166,615
E01002922,1641,1136,37,119,349
E01002923,1669,954,115,209,391
E01002924,1550,1143,39,110,258
E01002925,1568,1055,58,116,339
E01002926,1599,1039,52,153,355
E01002927,1682,824,67,344,447
E01002928,1943,894,74,373,602
E01002929,1700,1032,29,246,393
E01002930,1961,822,105,427,607
E01002931,2019,1054,52,336,577
E01002932,2046,817,221,421,587
E01002933,2041,1294,97,194,456
E01002934,1894,1218,69,146,461
E01002935,1902,885,86,312,619
E01002937,1822,1198,28,91,505
E01002938,1996,1358,40,131,467
E01002939,1648,1059,84,173,332
E01002940,1670,1166,54,157,293
E01002941,1650,1093,68,141,348
E01002942,1403,1081,55,74,193
E01002943,1481,1012,83,93,293
E01002944,1330,935,74,78,243
E01002945,1569,1130,59,142,238
E01002946,1508,1138,42,107,221
E01002947,1652,1197,62,119,274
E01002948,2206,1459,94,235,418
E01002949,1846,1285,61,180,320
E01002950,1659,1157,79,114,309
E01002951,1491,728,35,204,524
E01002952,1392,561,26,260,545
E01002953,1331,519,74,344,394
E01002954,1378,501,94,342,441
E01002955,1497,561,94,223,619
E01002956,1401,542,76,208,575
E01002957,1584,582,179,337,486
E01002958,1735,1086,46,176,427
E01002959,1392,609,37,384,362
E01002960,1591,638,70,424,459
E01002961,1748,838,29,360,521
E01002962,1610,661,56,408,485
E01002963,1837,761,74,461,541
E01002964,2516,1275,180,238,823
E01002965,2518,1232,105,267,914
E01002966,1969,1296,100,105,468
E01002967,1855,1032,73,190,560
E01002968,2903,1291,131,326,1155
E01002969,1893,671,256,424,542
E01002970,1814,781,109,289,635
E01002971,1802,1008,112,169,513
E01002972,2045,913,134,285,713
E01002973,1577,664,115,305,493
E01002974,2063,1068,150,281,564
E01002975,1486,523,53,509,401
E01002976,1709,1054,73,251,331
E01002977,1695,846,89,335,425
E01002978,1852,985,40,362,465
E01002979,1538,923,66,225,324
E01002980,1408,628,44,419,317
E01002981,1603,608,66,556,373
E01002982,1484,644,44,449,347
E01002983,1665,811,39,414,401
E01002984,1429,597,52,342,438
E01002985,1729,526,66,641,496
E01002986,1372,645,33,356,338
E01002987,1895,940,91,168,696
E01002988,1682,956,94,199,433
E01002989,1903,1237,36,141,489
E01002990,1707,980,55,117,555
E01002991,1554,940,44,140,430
E01002992,1576,894,151,138,393
E01002993,1572,905,48,174,445
E01002994,1507,963,46,145,353
E01002995,1602,972,39,172,419
E01002996,1539,1026,54,116,343
E01002997,1518,1038,42,110,328
E01002998,1620,978,98,182,362
E01002999,1546,758,93,177,518
E01003000,1868,917,87,386,478
E01003001,1917,807,70,590,450
E01003002,1898,1134,108,166,490
E01003003,1721,772,91,318,540
E01003004,1647,912,48,284,403
E01003005,1540,1103,36,125,276
E01003006,1526,766,45,185,530
E01003007,1622,822,57,168,575
E01003008,1447,787,27,173,460
E01003009,2049,1220,80,200,549
E01003010,1439,950,22,108,359
E01003011,1695,1047,33,137,478
E01033569,1814,783,78,253,700
E01034576,1252,379,64,229,580
E01034577,1372,411,85,275,601
E01003013,1948,444,89,315,1100
E01003014,1507,528,356,49,574
E01003015,1720,540,647,71,462
E01003016,1207,398,217,108,484
E01003017,1626,743,306,75,502
E01003018,2018,1086,294,60,578
E01003019,2038,1082,414,48,494
E01003020,1827,798,492,70,467
E01003021,2150,826,746,94,484
E01003022,1618,781,383,55,399
E01003023,2594,1046,606,172,770
E01003024,1829,432,820,42,535
E01003025,2052,677,685,64,626
E01003026,1507,848,222,64,373
E01003027,1399,892,64,88,355
E01003028,1481,779,207,60,435
E01003029,1831,896,272,67,596
E01003030,1717,1010,137,67,503
E01003031,1578,700,366,67,445
E01003032,1717,670,481,74,492
E01003033,1616,938,171,37,470
E01003034,1649,738,423,52,436
E01003035,1691,820,307,51,513
E01003036,1764,782,424,60,498
E01003037,1436,523,466,48,399
E01003038,1706,1071,163,48,424
E01003039,2046,1172,148,75,651
E01003040,1245,654,232,34,325
E01003041,1537,496,502,41,498
E01003042,1107,481,259,30,337
E01003043,1616,743,446,32,395
E01003044,1418,284,797,34,303
E01003045,1995,246,1308,48,393
E01003046,1679,323,872,45,439
E01003047,1794,517,689,64,524
E01003048,1909,258,1136,74,441
E01003049,1768,389,787,34,558
E01003050,1579,747,436,34,362
E01003051,2096,633,699,184,580
E01003052,2221,264,1413,49,495
E01003053,1675,864,275,69,467
E01003054,2189,1203,301,86,599
E01003055,1593,709,451,69,364
E01003056,1700,824,387,87,402
E01003057,1704,612,599,61,432
E01003058,1980,1067,381,50,482
E01003059,2217,516,718,62,921
E01003060,1701,388,678,41,594
E01003061,1332,406,402,31,493
E01003062,1841,871,421,68,481
E01003063,1358,453,514,41,350
E01003064,1467,790,233,36,408
E01003065,1676,535,821,51,269
E01003066,1886,641,619,120,506
E01003067,1555,770,314,64,407
E01003068,1579,632,462,66,419
E01003069,1363,622,445,38,258
E01003070,1535,495,652,43,345
E01003071,2332,1196,436,94,606
E01003072,1741,992,204,64,481
E01003073,1598,664,589,46,299
E01003074,2354,1193,487,42,632
E01003075,1722,284,960,55,423
E01003076,2707,759,1050,215,683
E01003077,1861,742,449,126,544
E01003078,1624,972,200,84,368
E01003079,1683,569,592,78,444
E01003080,1685,738,423,70,454
E01003081,1853,681,585,66,521
E01003082,1385,465,545,61,314
E01003083,1551,662,338,139,412
E01003084,1509,771,284,80,374
E01003085,1788,852,378,92,466
E01003086,1565,471,657,50,387
E01003087,1658,445,739,88,386
E01003088,1597,581,475,62,479
E01003089,1940,369,748,111,712
E01003090,2401,1129,459,105,708
E01003091,1720,584,517,50,569
E01003092,2350,578,909,98,765
E01003093,2287,394,1159,63,671
E01003094,1479,623,382,43,431
E01003095,1638,865,221,42,510
E01003096,2101,1045,317,93,646
E01003097,1559,476,501,58,524
E01003098,1483,628,351,36,468
E01003099,1700,578,426,110,586
E01003100,2023,967,222,48,786
E01003101,1430,467,457,45,461
E01003102,1706,647,332,67,660
E01003104,1740,579,365,82,714
E01003105,1706,493,556,72,585
E01003106,2136,868,625,78,565
E01003107,1845,916,330,54,545
E01003108,1557,405,527,75,550
E01003110,2047,1010,367,83,587
E01003111,1977,352,972,67,586
E01003112,1794,498,641,100,555
E01003113,1801,701,366,134,600
E01003114,2422,1002,473,134,813
E01003115,1615,611,462,82,460
E01003116,1790,731,223,407,429
E01003117,1847,791,353,108,595
E01003118,1860,691,271,318,580
E01003119,2072,845,320,212,695
E01003120,2406,730,491,193,992
E01003121,1572,278,781,33,480
E01003122,1902,693,505,93,611
E01003123,1596,769,242,41,544
E01003124,1354,407,373,56,518
E01003125,1777,282,823,51,621
E01003126,1662,416,605,59,582
E01003127,2087,773,720,59,535
E01003128,1644,389,655,62,538
E01003129,1789,665,435,48,641
E01003130,1864,706,360,94,704
E01003131,2166,1026,349,89,702
E01003132,1448,434,537,65,412
E01003133,1641,709,336,70,526
E01003134,1599,730,345,96,428
E01003135,1933,736,641,111,445
E01003136,1667,612,409,36,610
E01003137,1576,403,527,90,556
E01003138,1473,905,112,45,411
E01003139,1523,352,354,230,587
E01003140,1507,325,437,342,403
E01003141,1843,559,608,149,527
E01003142,1376,308,318,285,465
E01003143,1499,309,532,243,415
E01003144,1547,756,219,172,400
E01003145,1656,621,322,151,562
E01003146,1645,369,501,129,646
E01003147,2074,753,455,141,725
E01003148,1835,883,392,77,483
E01003149,1760,723,335,173,529
E01003150,1941,611,613,81,636
E01003151,1938,447,855,137,499
E01003152,1908,802,301,143,662
E01003153,2181,898,304,138,841
E01003154,1997,602,682,114,599
E01003155,1821,745,285,147,644
E01003156,1605,832,326,77,370
E01003157,1580,958,210,76,336
E01003158,1626,1108,95,59,364
E01003159,1779,606,547,69,557
E01003160,1458,268,670,55,465
E01003161,1307,662,215,81,349
E01003162,1861,347,904,45,565
E01003163,1598,744,264,129,461
E01003164,2247,826,685,80,656
E01003165,1646,779,403,95,369
E01003166,2573,1002,657,136,778
E01003167,1758,1070,202,83,403
E01003168,1657,630,648,64,315
E01003169,2349,1019,630,63,637
E01003170,1909,1153,248,96,412
E01003171,1652,757,405,36,454
E01003172,1950,570,901,41,438
E01003173,1630,765,311,35,519
E01003174,2036,347,1061,79,549
E01003175,1579,413,777,46,343
E01003176,1932,456,810,47,619
E01003177,1590,626,431,55,478
E01003178,1499,854,256,41,348
E01003179,1619,257,764,35,563
E01003180,1598,563,559,48,428
E01003181,1517,431,548,72,466
E01003182,1787,684,585,47,471
E01003183,1604,427,719,55,403
E01003184,1420,304,636,42,438
E01003185,1925,689,682,43,511
E01003186,2447,1109,553,98,687
E01003187,2325,775,892,66,592
E01003188,1261,275,654,31,301
E01032582,2285,638,490,177,980
E01033208,1705,452,257,215,781
E01033862,1386,389,179,77,741
E01033863,1324,333,533,65,393
E01033864,1031,302,361,28,340
E01033865,1507,479,172,150,706
E01033866,1119,253,114,119,633
E01003189,1768,618,772,101,277
E01003190,2317,476,1082,228,531
E01003191,1659,544,672,85,358
E01003192,1780,486,777,155,362
E01003193,1796,829,556,96,315
E01003194,1773,530,680,119,444
E01003195,1475,570,553,73,279
E01003196,1766,505,748,173,340
E01003197,1655,566,695,136,258
E01003198,1498,798,248,38,414
E01003199,1974,1013,257,115,589
E01003200,1477,971,70,68,368
E01003201,1672,717,454,120,381
E01003202,1562,1010,83,71,398
E01003203,1967,705,631,93,538
E01003204,1622,655,470,108,389
E01003205,1386,394,500,104,388
E01003206,1405,811,172,60,362
E01003207,2330,673,947,117,593
E01003209,1898,646,700,95,457
E01003210,1771,772,407,73,519
E01003211,1559,733,322,61,443
E01003212,2006,947,529,59,471
E01003213,1957,842,473,66,576
E01003214,1781,701,540,92,448
E01003215,1891,600,577,88,626
E01003216,1666,567,613,137,349
E01003217,1933,565,581,164,623
E01003218,1551,597,537,126,291
E01003219,1716,493,635,189,399
E01003220,1668,613,611,77,367
E01003221,2161,721,758,193,489
E01003222,1581,525,614,102,340
E01003223,1654,453,611,171,419
E01003224,1734,586,648,144,356
E01003225,1597,867,268,77,385
E01003226,1837,890,344,70,533
E01003227,1641,917,276,55,393
E01003228,1576,958,200,48,370
E01003229,1681,643,565,91,382
E01003230,1995,842,601,92,460
E01003231,1545,714,367,67,397
E01003232,1710,884,305,89,432
E01003233,1841,810,533,126,372
E01003235,1424,599,415,116,294
E01003236,1686,651,516,105,414
E01003237,1694,682,511,107,394
E01003238,1476,600,476,98,302
E01003239,1612,600,603,118,291
E01003240,2006,804,605,121,476
E01003241,1586,582,540,117,347
E01003243,1509,501,533,137,338
E01003244,1907,321,911,129,546
E01003245,1995,401,1080,124,390
E01003246,2416,694,958,128,636
E01003247,2109,664,328,182,935
E01003248,1642,330,707,123,482
E01003249,2065,568,637,114,746
E01003251,1727,258,901,140,428
E01003252,1579,196,897,137,349
E01003253,1424,465,502,109,348
E01003254,1442,825,241,53,323
E01003255,1988,933,395,111,549
E01003256,2130,882,638,112,498
E01003257,1599,752,403,74,370
E01003258,1546,435,686,53,372
E01003259,1753,794,366,91,502
E01003260,1660,886,318,69,387
E01003261,1525,846,310,61,308
E01003262,1520,739,318,65,398
E01003263,1792,770,478,118,426
E01003264,1646,651,497,107,391
E01003265,1642,590,513,83,456
E01003266,1720,658,636,70,356
E01003267,1765,751,616,84,314
E01003268,1843,709,519,115,500
E01003269,1600,711,434,109,346
E01003270,1640,692,395,153,400
E01003271,1626,877,250,117,382
E01003272,1993,999,390,77,527
E01003273,1519,691,369,103,356
E01003274,1585,711,367,91,416
E01003275,1701,559,702,105,335
E01003276,1910,894,415,200,401
E01003277,1678,807,408,64,399
E01003278,2084,684,736,137,527
E01003279,1523,744,319,64,396
E01003280,1642,570,519,148,405
E01003281,1492,826,248,97,321
E01003282,2419,946,525,105,843
E01003283,2125,1304,244,48,529
E01003284,1881,890,412,110,469
E01003285,1747,754,311,138,544
E01003286,1739,656,549,97,437
E01003287,1963,1170,194,64,535
E01003288,2145,599,720,145,681
E01003290,1913,618,710,100,485
E01003291,1541,448,686,66,341
E01003292,1788,654,478,76,580
E01003293,1578,531,468,123,456
E01003295,1774,699,444,149,482
E01003297,1697,308,611,79,699
E01003298,1275,191,672,103,309
E01003299,1797,709,568,41,479
E01003300,1492,273,732,112,375
E01003301,2627,622,961,182,862
E01003302,1859,403,806,110,540
E01003303,1713,396,609,141,567
E01003304,2244,693,619,168,764
E01003305,2295,584,1014,136,561
E01003307,1589,767,453,64,305
E01003308,1792,807,472,98,415
E01003309,1624,581,505,88,450
E01003310,1592,691,479,72,350
E01003311,1587,796,379,94,318
E01003312,1755,898,403,69,385
E01003313,1577,531,547,93,406
E01003314,1646,814,418,54,360
E01003315,1305,610,291,76,328
E01003316,1471,759,325,38,349
E01003318,2075,505,694,291,585
E01003319,1800,411,743,141,505
E01003320,1593,380,710,72,431
E01003321,1746,635,655,106,350
E01003322,1634,508,448,99,579
E01003323,1515,508,492,79,436
E01003324,1700,342,756,100,502
E01003325,1814,426,848,98,442
E01003326,1812,675,686,68,383
E01003327,1635,865,302,52,416
E01003328,1774,803,460,110,401
