LSOA21CD,LSOA21NM,LSOA21NMW,BNG_E,BNG_N,LAT,LONG,GlobalID,all,G1,G2,G3,G4,weighted_density_all,weighted_density_G1,weighted_density_G2,weighted_density_G3,weighted_density_G4,local_d_index,local_q_G1,local_q_G2,local_q_G3,local_q_G4,local_p_G1_G2,local_p_G1_G3,local_p_G1_G4,local_p_G2_G1,local_p_G2_G3,local_p_G2_G4,local_p_G3_G1,local_p_G3_G2,local_p_G3_G4,local_p_G4_G1,local_p_G4_G2,local_p_G4_G3
E01003333,Lewisham 035D,NA,536259,171630,51.4273,-0.04143,bbf97358-d21c-4a22-be96-968ce85a118a,1159,505,236,299,119,1254.7836078648786,559.4929521066264,280.7515278391167,288.96760705635035,125.57152086278528,6.373016965995024e-6,8.312700717152677e-5,3.550361348438878e-5,4.5736230568872037e-5,1.628051018433039e-5,4.1712829768857685e-5,4.293353875802589e-5,1.8656865427879352e-5,7.07530308800894e-5,3.654261228568093e-5,1.587967401521663e-5,8.855351961376599e-5,4.443583396982266e-5,1.9874781431623656e-5,7.253898529099143e-5,3.639979891018159e-5,3.74650242132788e-5
E01003334,Lewisham 033E,NA,535393,171689,51.428,-0.05385,42aef494-1e9c-4bf9-b186-73555b229f89,1333,567,295,331,140,1250.9615743068036,586.0747100418712,271.9981716426756,272.89461095972644,119.99408166253025,1.4008304213654832e-5,9.80656821630627e-5,4.3127203010925394e-5,4.796095683268128e-5,1.8358729525581745e-5,4.5512433470024896e-5,4.566243129732937e-5,2.0078159443060737e-5,9.292622390399677e-5,4.3269339703168375e-5,1.902589671362909e-5,1.0300204819065715e-4,4.78034085130681e-5,2.1088840672061375e-5,8.966764805703152e-5,4.1614892963508046e-5,4.175204545244595e-5
E01003335,Lewisham 035E,NA,535975,171645,51.4275,-0.0455,6939c0e8-5dcc-4412-b263-ea428bbf19d6,1074,376,250,308,140,1248.6038134341572,573.045270406882,276.85163373852475,277.23096870669605,121.4759405820546,9.01374664839586e-6,6.370552565277611e-5,3.7270884936730286e-5,4.54230881801962e-5,1.862054466908801e-5,3.077763619376825e-5,3.081980691708419e-5,1.3504497896737634e-5,7.714566841618883e-5,3.7321952542004174e-5,1.6353581674330658e-5,9.389097462799968e-5,4.5360935795888424e-5,1.9903304405607938e-5,8.783974014848899e-5,4.243744224607182e-5,4.2495588934918484e-5
E01003336,Lewisham 010A,NA,536049,175322,51.4605,-0.04303,fe46e5e0-4ce9-410f-bf15-9a17a71b77b2,1071,317,224,374,156,1299.7936274478361,640.0408847641653,262.37718135330266,278.7829531786634,118.5926081517047,1.693089800329831e-5,5.762587845406754e-5,3.0402334942053013e-5,5.328098787070033e-5,1.945837400343973e-5,2.3623046467347772e-5,2.5100134940378285e-5,1.067744793431299e-5,7.416322278805962e-5,3.230331492607796e-5,1.3741637805860927e-5,1.2232459061446585e-4,5.014551735620181e-5,2.26654149561154e-5,1.0501628311692186e-4,4.305018166233414e-5,4.574199904427923e-5
E01003337,Lewisham 010B,NA,536067,174990,51.4575,-0.0429,22e9a2b1-06bd-4e40-9a35-324e2673c0ba,973,261,225,325,162,1289.7260943851788,644.60852174581,262.1931782052519,269.4737920975193,113.45060233659783,1.697389550122405e-5,4.815751253118433e-5,3.075485483043834e-5,4.510360585298057e-5,1.9481530151458502e-5,1.9587968261439665e-5,2.01318894832721e-5,8.475685038879386e-6,7.561158396438681e-5,3.160885959465791e-5,1.330758042284551e-5,1.0789237969299024e-4,4.388500148775263e-5,1.8988975557672607e-5,1.1069099761162784e-4,4.502333351706315e-5,4.627354723247839e-5
E01003338,Lewisham 006A,NA,535527,176986,51.4756,-0.0499,3a688d78-bf79-4083-b0a5-3d145d285e33,1477,465,256,535,221,1406.4025315227777,575.4980366772442,270.174173371824,394.5648083492798,166.16551312442976,1.6678325402023918e-5,7.02444704684751e-5,3.3065981571037215e-5,9.9694533452764e-5,3.569622237565445e-5,3.297707469574793e-5,4.816001838688192e-5,2.028192580280535e-5,7.043385101339371e-5,4.8289858792319835e-5,2.0336606294165277e-5,1.4541086040985806e-4,6.826480110574547e-5,4.198497422054593e-5,1.236303821876694e-4,5.803970505972188e-5,8.476171063183546e-5
E01003339,Lewisham 006B,NA,535613,176601,51.4721,-0.04881,2e3a1b5b-9220-40e7-977b-3d8010e25fa2,1265,530,247,362,126,1397.2901906820082,600.5894057059868,270.88005193089015,369.1005095034257,156.72022354170574,1.0896982515573563e-5,8.40992087232746e-5,3.219545960388837e-5,6.351487684053287e-5,1.9320026091172223e-5,3.793073572373258e-5,5.168432958304874e-5,2.194518695397091e-5,7.138307827430458e-5,4.386945608871918e-5,1.86269885515108e-5,1.0334952446005911e-4,4.661308422492966e-5,2.6968442037817977e-5,7.403896399645854e-5,3.339332699133237e-5,4.5501667319747445e-5
E01003340,Lewisham 006C,NA,536079,176638,51.4724,-0.04209,7f2bf97f-4ea3-49d5-877b-cd257232698d,1613,834,326,349,104,1361.5336988599506,608.0868208631736,265.0792081959911,345.95349204955824,142.41417775122778,1.6300445254163126e-5,1.375080837296813e-4,4.2674862648268395e-5,5.8901127207720686e-5,1.4871572832982185e-5,5.994297640568952e-5,7.823126586397503e-5,3.220444845476427e-5,9.789534884747167e-5,5.569474066403593e-5,2.292713003053115e-5,1.0353125495802025e-4,4.513168538803851e-5,2.42470615059043e-5,6.349934808485255e-5,2.7680844796802147e-5,3.612612617001311e-5
E01003341,Lewisham 006D,NA,535855,176276,51.4692,-0.04545,1ca6b1e3-c3b0-4106-b626-79f86eca04a9,1090,615,207,194,74,1365.492274595794,621.8858850208047,268.1453125220506,333.84950353847347,141.61157351446536,1.0824381133740032e-5,1.034002410596527e-4,2.733119178132691e-5,3.150446235865295e-5,1.0491557181970077e-5,4.4584208488456654e-5,5.55087677257198e-5,2.354559122650386e-5,6.338683391381721e-5,3.402820926269391e-5,1.443401354950424e-5,5.868566599128603e-5,2.5304137988710936e-5,1.336349594667571e-5,4.60735740831901e-5,1.986604491132895e-5,2.4733862279896437e-5
E01003342,Lewisham 010C,NA,535904,175669,51.4637,-0.04498,e4e180fa-ca18-4243-8c1d-2cb198e8563f,1278,727,234,235,82,1327.5373445808475,635.9264731403364,264.9639460250851,298.39246573776103,128.25445967766498,1.6411519650782348e-5,1.285640520023664e-4,3.1402422724882126e-5,3.5084704563651214e-5,1.083024576736745e-5,5.3567259697967955e-5,6.032544028680182e-5,2.5928961475859093e-5,7.536735556318158e-5,3.536423157786895e-5,1.5200184098889013e-5,7.477163466299252e-5,3.11542107583882e-5,1.5080038350285182e-5,5.369980904675258e-5,2.2374462939965035e-5,2.5197281616504326e-5
E01003343,Lewisham 006E,NA,535616,176174,51.4683,-0.04893,8af0cb9d-5909-4a49-b701-e99e6b89158a,1108,566,251,204,87,1376.914794620788,624.4483186740719,270.1728123278582,335.8491534573299,146.4445101615282,1.0391064580879133e-5,9.47612647774411e-5,3.311429861520071e-5,3.3050361516564206e-5,1.2649810312787213e-5,4.099925748703774e-5,5.0965771873045376e-5,2.222324344164407e-5,7.653682069696935e-5,4.1164057409864095e-5,1.7949279197496828e-5,6.145092958589482e-5,2.6587261058905865e-5,1.4411362819080623e-5,5.3939562313760686e-5,2.333740489042584e-5,2.9010497424993087e-5
E01003344,Lewisham 010D,NA,536196,176178,51.4682,-0.04058,6b0141f2-cff8-4509-8ffd-98cbf3fc1c78,1267,647,241,265,114,1337.3779972383218,637.7092350200988,263.88817920600826,307.51336218159685,128.26722083061796,1.5654962053358513e-5,1.138932002652616e-4,3.1973491771581905e-5,4.04729207881913e-5,1.4947380625426992e-5,4.712973811802786e-5,5.4921081615022695e-5,2.2908189919924366e-5,7.72667841353338e-5,3.7259251190971544e-5,1.5541245318873562e-5,8.393116699633003e-5,3.4731256223063616e-5,1.688170241309182e-5,7.431425271763543e-5,3.075171529873468e-5,3.5835494385607714e-5
E01003345,Lewisham 010E,NA,536194,175763,51.4645,-0.04077,d49309b6-56d1-4c79-91a8-5cbde54f3c10,1422,724,325,249,124,1314.1813243414147,644.6672683777441,262.4987856801903,285.87222213738283,121.14304814609757,2.1890274971174372e-5,1.3111243362216887e-4,4.364782733382426e-5,3.5976993583335306e-5,1.562656857657266e-5,5.338700489634174e-5,5.814069456904273e-5,2.4638073992513512e-5,1.0719411727946675e-4,4.753432043145175e-5,2.014344879528737e-5,8.113131805673078e-5,3.3035448696064676e-5,1.5245841772354207e-5,8.315737000630445e-5,3.386042648317398e-5,3.687542910410852e-5
E01003346,Lewisham 026A,NA,539583,172442,51.4338,0.006674,83e0e0a2-6c60-437e-bb4a-9e3b9eb4cdd2,1252,359,311,402,180,1174.697617610172,388.88534926647196,286.9636717039835,348.3445903523263,150.50400628739033,2.497275660744973e-5,4.387477736963261e-5,5.108206950981443e-5,7.91804363804881e-5,3.1527766759869564e-5,3.237578179001385e-5,3.9300892611286324e-5,1.698014538617217e-5,6.922502881504156e-5,6.200841546277984e-5,2.6791043148516066e-5,8.839555000912659e-5,6.522825208190233e-5,3.4210299872302024e-5,8.146418750203714e-5,6.0113507495361516e-5,7.29716588123183e-5
E01003347,Lewisham 030A,NA,539338,172513,51.4345,0.003179,741fc74d-62a3-4e19-aec1-0fe86233e30e,1085,220,253,381,231,1186.2595085641512,402.49240776581155,287.9782070089068,344.40249370337165,151.3864000860613,1.965979641963011e-5,2.7556601132044745e-5,4.129597270479172e-5,7.347175464790893e-5,4.0301189651693966e-5,1.971639820317607e-5,2.3579481164741388e-5,1.0364654248124394e-5,5.771726846145959e-5,4.938719539634038e-5,2.1708756057493304e-5,8.58641385346227e-5,6.143470084025117e-5,3.229542366128456e-5,1.0714914186159075e-4,7.666385044906906e-5,9.168478943528221e-5
E01003348,Lewisham 030B,NA,538457,172119,51.4312,-0.00964,0d54c169-12eb-4022-a377-e510d0d519d1,1258,385,324,385,164,1238.3401582926072,409.8447714382654,303.0646090431388,361.27958000165677,164.15119780954612,2.511708957661365e-5,4.703976622125457e-5,5.331476989566976e-5,7.460587756709201e-5,2.9719854468192983e-5,3.478411670178534e-5,4.146571621287803e-5,1.8840386673233596e-5,7.2099410588269e-5,6.355587917905261e-5,2.8877285826761742e-5,8.463481063417927e-5,6.258422110955547e-5,3.38979694512885e-5,7.420309522095191e-5,5.487036461148558e-5,6.541028444054832e-5
E01003349,Lewisham 026B,NA,540158,172385,51.4331,0.014918,c50762c9-c1eb-4d51-b057-3bde62ae5b16,1010,279,258,352,121,1171.6928696754505,388.24324160580943,289.290075856223,351.2852101799617,142.8743420334565,2.0078404504542715e-5,3.412866526562745e-5,4.282986607751607e-5,7.009670394102582e-5,2.0170866632829456e-5,2.5430150754792363e-5,3.087985588985486e-5,1.2559421702071528e-5,5.748004315136563e-5,5.2008346509948895e-5,2.1152778632639477e-5,7.747144136812559e-5,5.772597368953307e-5,2.8509655869535224e-5,5.481181950566292e-5,4.084170366244326e-5,4.959411902639752e-5
E01003350,Lewisham 030C,NA,538835,172425,51.4338,-0.00409,d3f7e70e-7f17-4d3c-baf1-7a329f3cc3ea,907,242,221,328,116,1205.8062511408723,410.2660870912365,292.80444113804754,347.07876270892154,155.6569602026667,1.6244241206817204e-5,3.039683999893531e-5,3.60827529191078e-5,6.270948130551088e-5,2.0471408962248463e-5,2.1694042057811165e-5,2.571525638858216e-5,1.1532709777566618e-5,5.0557736740826546e-5,4.2771063135586875e-5,1.9181852615699266e-5,7.41260378996726e-5,5.290330783827291e-5,2.8123781356475576e-5,5.395662899526584e-5,3.8508521897737074e-5,4.564647340070437e-5
E01003351,Lewisham 026C,NA,539927,172342,51.4328,0.01158,e22e9e3f-84c9-44a7-9c0f-5a6db8e969e3,1142,300,261,429,152,1162.2867039022462,375.58903018440134,286.00053464654076,352.8413840968726,147.85575497443156,2.4778897870244834e-5,3.5788695413151424e-5,4.318185997516667e-5,8.650324407183838e-5,2.6434267632755145e-5,2.725208991710484e-5,3.3621143882711276e-5,1.408870907987782e-5,5.670840066671755e-5,5.327384181412558e-5,2.2324036966291317e-5,9.208009891443544e-5,7.011641822154745e-5,3.6248589412821504e-5,6.714937099024871e-5,5.1132366658741784e-5,6.308245208812742e-5
E01003352,Lewisham 030D,NA,538054,171884,51.4291,-0.01553,e0510e6f-7d9f-4cae-8ba2-21ea4e1e0b0a,1548,447,377,480,244,1274.4376909089717,428.3476556483017,306.7178159104193,369.2629417352504,170.10927761500048,2.914274662035806e-5,5.5463885879177016e-5,6.100550243842287e-5,9.237771397945416e-5,4.452438719519181e-5,3.971484777480273e-5,4.781339967605428e-5,2.202631772630558e-5,8.519741141733101e-5,7.344559110654441e-5,3.383436309213668e-5,1.0715880946867067e-4,7.673093470313648e-5,4.255587121449281e-5,1.1211567729657967e-4,8.028029386008532e-5,9.66508495313605e-5
E01003353,Lewisham 030E,NA,538687,171833,51.4285,-0.00645,4dedd323-56ba-49fa-b1ac-4a6bc6e58938,1297,465,391,324,117,1200.8563997732451,377.67724248000144,298.6499399590456,363.88921489966515,160.64000243453293,3.062506882122583e-5,5.398929739302906e-5,6.53815744198037e-5,6.521266860021181e-5,2.139672072002082e-5,4.269227427891149e-5,5.201828659923605e-5,2.2963631082733692e-5,8.268253038744518e-5,7.966400324001068e-5,3.5167916911053605e-5,6.768362414500578e-5,5.352112336550679e-5,2.8788331211159654e-5,5.0305368259350715e-5,3.977919111996348e-5,4.846884827089621e-5
E01003354,Lewisham 026D,NA,539786,173020,51.4389,0.00982,c01587a6-69cc-40dd-a70a-01f4548f1632,1420,534,389,340,157,1219.3625937046395,471.57763626673403,290.11657988912935,319.73289471231607,137.93548283646012,1.0985637135918652e-5,7.624064703448228e-5,6.222953336988868e-5,5.9216430335056235e-5,2.427959929736127e-5,4.6903572317978865e-5,5.169168530563448e-5,2.230023150316911e-5,1.011526341023626e-4,6.85821846119754e-5,2.9586936173532465e-5,8.733897796373302e-5,5.3731312999580604e-5,2.554647033570598e-5,8.300776428736734e-5,5.106673181099027e-5,5.6279837545531574e-5
E01003355,Merton 009A,NA,525591,170058,51.4156,-0.19535,8908134b-82ff-401b-963a-2150caf21a62,1458,928,268,202,60,1305.258329599679,758.8396987481042,267.2345214771177,201.11432520058585,78.0697841738713,5.178604442525863e-5,1.991711949474015e-4,3.689250481059612e-5,2.067315484044702e-5,4.906101026731204e-6,7.014053041980171e-5,5.2786089785924056e-5,2.049082596607434e-5,1.0476003280486685e-4,2.776441894157645e-5,1.0777761317200808e-5,7.80034469232927e-5,2.7469851467314205e-5,8.025031210367605e-6,4.7687389744295986e-5,1.6793687520346782e-5,1.2638528565154863e-5
E01003356,Merton 009B,NA,525840,169508,51.4106,-0.19196,c2f7c472-68f3-4b43-a95d-04e2658d12ea,1372,826,302,179,65,1302.3973747641458,678.2803084486001,291.1199396354436,239.45548842469236,93.54163825540975,3.031572815304197e-5,1.588073970066494e-4,4.538816714170983e-5,2.1859648276547903e-5,6.382246112193262e-6,6.816061037653013e-5,5.606428838050658e-5,2.1901128335948086e-5,1.0574988455736612e-4,3.7333223362267e-5,1.458396672231581e-5,6.191952029639042e-5,2.6576043541896235e-5,8.53932112781124e-6,4.627834130671716e-5,1.9862802678814465e-5,1.6337792330181343e-5
E01003357,Merton 012A,NA,526087,169713,51.4124,-0.18834,a3e22df1-5a2c-412b-9b76-6f3e307f9b79,1287,395,297,421,174,1329.2786036643474,667.6180440397845,296.87838265689913,263.9886573207423,100.79351964692134,2.314689929816521e-5,7.323760447261717e-5,4.4599118247605824e-5,5.553415958493869e-5,1.8037011241386836e-5,3.256751635101191e-5,2.8959518159700394e-5,1.1057034768916903e-5,1.0029418721529712e-4,3.965819686333052e-5,1.5141897706040198e-5,1.4044393943200262e-4,6.245302978966784e-5,2.1203499657937668e-5,1.1947032118216237e-4,5.312641868311611e-5,4.7240798777268256e-5
E01003358,Merton 009C,NA,525377,170247,51.4174,-0.19836,da72cc9a-e8e6-42e2-ae92-d39cbdf00ff1,1428,893,297,157,81,1280.4333396511274,778.4835121113359,253.92156117645513,177.56650338419277,70.46176297914359,5.9141161219235114e-5,2.0043284325398246e-4,3.96010150021906e-5,1.446147451971344e-5,6.093688943619567e-6,6.53761058240733e-5,4.571729341246688e-5,1.814149082784704e-5,1.2141047455460288e-4,2.7692858108718856e-5,1.0989052366761358e-5,6.34017073031879e-5,2.0680027578253573e-5,5.7385879122271655e-6,6.732497414160834e-5,2.1959697635518782e-5,1.535634353556723e-5
E01003359,Merton 006A,NA,526354,170230,51.417,-0.18432,ab2bad8e-53af-467a-83c6-68ce9f727c04,1388,757,294,225,112,1346.1233900660866,697.1597273868222,291.5877511406836,258.6294557128408,98.74645582573983,2.9779877577731984e-5,1.4473323972390842e-4,4.281924430763474e-5,2.8713391247783135e-5,1.1231904452780687e-5,6.053482183285051e-5,5.369254353469141e-5,2.0500172200829402e-5,1.0237690908359734e-4,3.797936575180641e-5,1.4500775838404111e-5,7.739961389734998e-5,3.2372465690295246e-5,1.0962964804768868e-5,7.929835436477804e-5,3.3166615784094275e-5,2.9417778197200808e-5
E01003360,Merton 006B,NA,525996,170241,51.4172,-0.18946,4d44cf60-e3d0-43dd-9167-9ecbc0aefd8a,1402,946,237,166,53,1328.537321229888,740.6452907994378,276.20487432583144,225.79308352169755,85.89407258292121,4.237807256685916e-5,1.9469402621609543e-4,3.3129370786159725e-5,1.8739319624046175e-5,4.684508556993597e-6,7.260619855553611e-5,5.935441036172153e-5,2.2579044283419293e-5,8.883663809267863e-5,2.7082732711357746e-5,1.0302557425456643e-5,6.14686181519e-5,2.292316195422294e-5,7.128635008820845e-6,4.039346485867813e-5,1.5063718116446236e-5,1.2314349524482509e-5
E01003361,Merton 015A,NA,524564,168775,51.4043,-0.21056,a3f71ab7-2544-4ae4-b874-08b5bedf0e88,1237,525,344,272,96,1236.0158816077217,633.9029534223821,304.33836974307286,213.81837294383175,83.95618549843492,2.9278539830954833e-5,9.939922784639209e-5,5.695060781860636e-5,3.125350494953316e-5,8.914533300694388e-6,4.772181418806923e-5,3.35278153465665e-5,1.3164759631451557e-5,1.1862177787799654e-4,4.0011669617001496e-5,1.5710657181689012e-5,9.265662636725079e-5,4.448467460556632e-5,1.227174738491038e-5,6.730831033048413e-5,3.2314885623337906e-5,2.270340171592971e-5
E01003362,Merton 021A,NA,523897,168381,51.4009,-0.22028,c7845faf-ad4e-461e-bbbe-6a6b4e9a84d8,1046,536,276,175,59,1246.3160776998393,617.4949554020757,313.9993418747094,229.42777603087666,85.3940043921776,2.2049075279398436e-5,9.803812333777886e-5,4.675379674570719e-5,2.1397582116526733e-5,5.52649682422196e-6,4.9852886954597905e-5,3.6425671832382035e-5,1.3557791625124906e-5,9.19436119324347e-5,3.416128054385326e-5,1.2714975454461194e-5,5.759066859009573e-5,2.9285149420596825e-5,7.964272037378572e-6,3.9962804582042255e-5,2.0321290446912548e-5,1.4848019889076591e-5
E01003363,Merton 021B,NA,524445,168032,51.3977,-0.21253,5e755dcd-1919-4848-bb0d-ed73577c0a31,1236,561,357,230,88,1265.485820483447,538.5398205747028,341.3910811544634,282.5250117820681,103.02990697221288,1.1794522375078488e-5,8.813499463249437e-5,6.475456136460704e-5,3.4106433652329054e-5,9.794616308312439e-6,5.5870522393350845e-5,4.6236767358048986e-5,1.6861409223726628e-5,1.0214944614475947e-4,5.3588931352898255e-5,1.9542562186629897e-5,6.501255426452865e-5,4.1212748511884545e-5,1.243777555901494e-5,5.1196696806678156e-5,3.2454602253399506e-5,2.6858454687852205e-5
E01003364,Merton 021C,NA,523978,167918,51.3968,-0.21928,b7e50fd1-ec69-425c-bc02-d660724982d7,1351,609,371,283,88,1252.8506387956897,557.1178448825303,335.2849960729366,266.64989917488646,93.79789866533629,1.797107178306656e-5,9.997468547272488e-5,6.67568740536308e-5,4.000713169842816e-5,9.006897360390566e-6,6.016682526689378e-5,4.785027090087921e-5,1.683201409397821e-5,1.1092487358355521e-4,5.309129231586298e-5,1.8675617999723864e-5,8.358783206267588e-5,5.030487930392692e-5,1.4073078206861565e-5,5.34969686730663e-5,3.2195577822938076e-5,2.560492619984734e-5
E01003365,Merton 021D,NA,525019,168146,51.3986,-0.20424,9704b89c-90e2-4fd7-91e3-6a4f75449f97,1112,535,310,192,75,1276.3489258826646,544.2635252090112,338.82030672434433,283.0036523292355,110.26144162007367,9.761756367812282e-6,8.422064793000318e-5,5.533105742198763e-5,2.82769593262681e-5,8.857562873776683e-6,5.242986980104584e-5,4.379266634958205e-5,1.706212087494316e-5,8.888096660196273e-5,4.6215917484546857e-5,1.800624707737768e-5,5.438133903375295e-5,3.385400843170754e-5,1.1017024954573067e-5,4.372197863196174e-5,2.7218238086022e-5,2.273435397890062e-5
E01003366,Merton 016A,NA,523842,168889,51.4055,-0.22089,104c8819-c3eb-4354-b4ed-d89667026c8c,1338,570,345,310,113,1255.0739452053147,687.1337620628234,291.04230734721284,199.94994549836824,76.94793029691022,3.768506943947265e-5,1.1520512855861107e-4,5.379143969628667e-5,3.2803676873459244e-5,9.47119555463304e-6,4.8796272698451546e-5,3.3523689925049434e-5,1.2901121574294135e-5,1.2699842391363905e-4,3.695543625112853e-5,1.4221780984516215e-5,1.1273078291355293e-4,4.7748239105180944e-5,1.2624034656523109e-5,8.457639091234939e-5,3.582316765273349e-5,2.46109937934134e-5
E01003368,Merton 008A,NA,527575,170214,51.4166,-0.16678,28d7a789-807b-4377-bca4-b5d0f1c7c8ac,1295,500,382,283,130,1329.3218407263446,559.9579879177273,322.2258959234843,315.7261494243299,131.41180746080312,4.260901190407878e-6,7.775356160198216e-5,6.225882566193776e-5,4.464529567707206e-5,1.7568971242622106e-5,4.474301927829924e-5,4.38404900694588e-5,1.824732620500206e-5,1.0819219432338126e-4,6.100297816719223e-5,2.5390711653308775e-5,7.918092936840161e-5,4.5564393144322896e-5,1.858230308209597e-5,7.486302773620616e-5,4.307967151883538e-5,4.221069435814882e-5
